time,FLOW,SALT,TEMP
2004-04-26T00:00:00Z,1.981800029,0,6.277774135
2004-04-27T00:00:00Z,1.981800029,0,10.80560271
2004-04-28T00:00:00Z,1.981800029,0,9.375476457
2004-04-29T00:00:00Z,1.981800029,0,6.561227407
2004-04-30T00:00:00Z,1.981800029,0,15.662122
2004-05-01T00:00:00Z,1.981800029,0,17.65201619
2004-05-02T00:00:00Z,1.981800029,0,18.35056296
2004-05-03T00:00:00Z,1.981800029,0,16.61490868
2004-05-04T00:00:00Z,16.15460609,0,9.155056008
2004-05-05T00:00:00Z,1.998963464,0,6.208781078
2004-05-06T00:00:00Z,1.998963464,0,10.10510917
2004-05-07T00:00:00Z,1.998963464,0,13.38583536
2004-05-08T00:00:00Z,1.998963464,0,7.58333649
2004-05-09T00:00:00Z,1.998963464,0,8.610720478
2004-05-10T00:00:00Z,1.998963464,0,11.90716924
2004-05-11T00:00:00Z,1.998963464,0,16.24648394
2004-05-12T00:00:00Z,1.998963464,0,18.68375244
2004-05-13T00:00:00Z,1.998963464,0,19.48547156
2004-05-14T00:00:00Z,1.998963464,0,13.19099668
2004-05-15T00:00:00Z,1.998963464,0,19.76264942
2004-05-16T00:00:00Z,1.998963464,0,17.89589958
2004-05-17T00:00:00Z,1.998963464,0,13.67028979
2004-05-18T00:00:00Z,1.998963464,0,16.24805143
2004-05-19T00:00:00Z,1.998963464,0,18.23539993
2004-05-20T00:00:00Z,19.74442955,0,14.24498268
2004-05-21T00:00:00Z,2.01614411,0,14.9498971
2004-05-22T00:00:00Z,2.01614411,0,15.18945584
2004-05-23T00:00:00Z,2.01614411,0,11.559422
2004-05-24T00:00:00Z,2.01614411,0,14.58023952
2004-05-25T00:00:00Z,2.01614411,0,12.42444865
2004-05-26T00:00:00Z,19.16721179,0,10.32447506
2004-05-27T00:00:00Z,2.033346068,0,14.4900601
2004-05-28T00:00:00Z,2.033346068,0,15.67903658
2004-05-29T00:00:00Z,2.01614411,0,11.37247989
2004-05-30T00:00:00Z,2.01614411,0,8.522400645
2004-05-31T00:00:00Z,2.01614411,0,11.22376307
2004-06-01T00:00:00Z,2.01614411,0,10.77018345
2004-06-02T00:00:00Z,1.998963464,0,10.29139709
2004-06-03T00:00:00Z,1.998963464,0,13.71464589
2004-06-04T00:00:00Z,1.998963464,0,11.91584432
2004-06-05T00:00:00Z,1.998963464,0,14.28462351
2004-06-06T00:00:00Z,1.998963464,0,13.63757069
2004-06-07T00:00:00Z,1.998963464,0,11.79667131
2004-06-08T00:00:00Z,1.998963464,0,18.65963956
2004-06-09T00:00:00Z,1.998963464,0,21.38643483
2004-06-10T00:00:00Z,1.998963464,0,19.503939
2004-06-11T00:00:00Z,1.998963464,0,11.78751664
2004-06-12T00:00:00Z,1.998963464,0,11.24685683
2004-06-13T00:00:00Z,1.998963464,0,14.35314753
2004-06-14T00:00:00Z,1.998963464,0,16.53004831
2004-06-15T00:00:00Z,1.998963464,0,18.9487545
2004-06-16T00:00:00Z,1.998963464,0,19.40507316
2004-06-17T00:00:00Z,1.998963464,0,20.01479003
2004-06-18T00:00:00Z,1.981800029,0,18.6698104
2004-06-19T00:00:00Z,1.981800029,0,18.10793314
2004-06-20T00:00:00Z,1.981800029,0,13.62521295
2004-06-21T00:00:00Z,1.981800029,0,13.08001781
2004-06-22T00:00:00Z,1.981800029,0,15.29586555
2004-06-23T00:00:00Z,1.981800029,0,17.97186401
2004-06-24T00:00:00Z,1.981800029,0,17.2452087
